"Salary_Cap_Perc","fg","rookie_contract","bird_rights","age","fta","blk","g","US_Player","maximum_contract","ts_pct","drb","trb","pf","ast","pos_PG","usg_pct","bpm"
0.013443856,1.2,1,0,22,0.7,0,53,1,0,0.543,0.8,0.9,1,0.8,0,13.3,-4.6
0.014644063,1.1,1,0,22,0.7,0.3,79,1,0,0.404,2.6,3.3,2,0.7,0,14,-3.6
0.014920159,2.3,1,0,23,1.5,0.9,82,1,0,0.498,3.9,5,2.8,1.9,0,14.8,1.9
0.077989601,4.1,0,0,28,3.1,0.8,70,1,0,0.547,4.8,7.7,2.8,0.7,0,21,-2.1
0.107266901,5.1,0,0,30,3.7,0.6,56,1,0,0.512,4.2,6.5,2,2.6,0,25.7,1
0.115212597,1.3,0,0,31,1,0.4,16,1,0,0.382,1.1,1.9,1.3,0.4,0,22.2,-6.7
0.26347643,6.2,0,0,24,10,2.8,82,1,0,0.63,9.7,13.2,3.5,1.8,0,23.9,4.4
0.28680277,7.9,0,0,25,11.7,2.4,78,1,0,0.616,10.1,14.1,3.3,1.4,0,27.2,5.3
0.336578458,6.2,0,0,27,9.5,2.4,76,1,0,0.573,9.1,12.4,3.8,1.4,0,22.2,0.6
0.349582951,6.7,0,0,28,9,1.8,71,1,1,0.6,8.9,12.2,3.4,1.8,0,24,1.8
0.27348201,9.3,0,0,28,9.1,1.1,77,1,0,0.562,3.5,4.8,2.4,6.5,0,34.9,9.2
0.244641996,9.1,0,1,29,8.6,1.1,76,1,0,0.581,4.8,6.4,2.6,4.6,0,31.6,6.6
0.296016815,8.2,0,1,31,6.2,0.8,69,1,0,0.571,3.7,5,2,5.1,0,29.5,4.4
0.008159396,1.1,1,0,22,0.2,0.1,38,1,0,0.474,0.8,0.9,0.9,0.9,1,19.9,-2.4
0.015070008,2.5,0,0,24,0.9,0.2,79,1,0,0.513,1.4,1.7,1.3,1.4,0,16.4,-1.6
0.003197368,1,0,0,30,0,0,2,1,0,0.5,0,0.5,2.5,0,0,20.5,-16.3
0.006178072,1.5,0,0,31,0.6,0.5,12,1,0,0.361,3.3,5.1,2,0.4,0,18.8,-7.9
0.030611438,1.1,1,0,22,0.7,0.3,51,1,0,0.42,0.9,1.2,0.5,0.4,0,21.9,-5.5
0.032712425,1.6,1,0,23,1.1,0.4,42,1,0,0.456,1.5,2.4,1.1,0.2,0,20.5,-3.8
0.021363104,2.9,0,0,25,1.3,0.7,59,1,0,0.51,4.1,5.5,1.7,1.1,0,15.7,-0.7
0.072427955,1.8,0,0,26,0.6,0.5,54,1,0,0.466,2.2,2.6,1.2,0.3,0,17.9,-2.6
0.021177986,1.6,0,0,31,1,0.2,80,1,0,0.5,1.6,2.3,1.8,3.5,1,13.4,-2.1
0.034456619,1.1,0,0,32,0.9,0.4,50,1,0,0.413,1.8,2.4,2.1,4.3,1,11.5,-1.4
0.034456619,0.8,0,0,33,0.5,0.2,48,1,0,0.366,1.3,1.8,2,4,1,11,-3.5
0.023850219,0.1,0,0,34,0.2,0,24,1,0,0.47,0.4,0.6,1.4,1.2,1,8.1,-6.7
0.033063883,3.3,1,0,21,2,1,65,1,0,0.583,4.5,7.1,2.8,0.6,0,13.3,-0.9
0.035542692,2.6,1,0,22,1.6,1,66,1,0,0.544,4.6,6.6,2.4,0.9,0,13.8,-0.3
0.038023568,3.2,1,0,23,2.1,1,81,1,0,0.561,3.8,5.7,2.4,0.8,0,17.6,0.2
0.053747678,2.5,1,0,24,1.4,0.7,63,1,0,0.542,2.7,4.1,1.8,0.4,0,17.8,-1.2
0.049601386,2.5,0,0,31,0.8,0.1,68,1,0,0.495,1.4,1.6,1.2,1.3,1,20,-2
0.023295793,2.3,0,0,32,0.7,0.1,56,1,0,0.535,1.5,1.6,1.2,1.1,0,17.6,-0.3
0.181983068,1.1,0,0,27,2.4,0.1,7,1,0,0.456,1.3,1.9,1.9,0,0,30.2,-18.5
0.021177986,0.9,0,0,29,0.6,0.1,14,1,0,0.508,0.6,0.9,1.2,0.1,0,22.1,-11.8
0.00041093,2,0,0,30,2,0,2,1,0,0.461,1,2,3.5,0,0,23.3,-14.9
0.05372617,1.3,0,0,33,0.5,0.3,46,0,0,0.501,1.8,2.5,2,0.6,0,12.2,-3.1
0.051684929,0.8,0,0,34,0.4,0.2,31,0,0,0.449,1,1.4,1.7,0.6,0,11.3,-3.6
0.047377851,1.1,0,0,35,0.2,0.2,22,0,0,0.441,1.8,2.3,1.8,0.5,0,12.4,-2.9
0.052805458,1.7,1,0,23,1.1,1.5,58,1,0,0.472,1.7,3.1,2.5,0.7,0,12.8,-3.8
0.056766591,2.1,1,0,24,1.9,1.7,61,1,0,0.493,2.5,4.2,2.9,0.9,0,14,-1.5
0.060727724,1.5,1,0,25,1.6,1.1,76,1,0,0.503,1.8,3.3,1.8,0.6,0,12.1,-1.7
0.076169464,1.4,1,0,26,1.1,1,42,1,0,0.44,2.1,3.5,2.3,0.7,0,11.4,-4.8
0.023237544,1.5,1,0,22,0.8,0.1,24,1,0,0.537,0.5,0.8,0.8,0.3,0,26.7,-0.1
0.257512496,5.4,0,1,30,3.1,1.1,76,1,0,0.518,3.7,6.1,3.1,1.4,0,21.7,-1.8
0.274948298,6.2,0,1,31,3.4,1.3,81,1,0,0.553,5.4,8.3,3,1.5,0,19.7,1.3
0.293910258,4.8,0,1,32,1.9,1.6,60,1,0,0.521,4.7,7.2,2.9,1.6,0,18.9,1.6
0.182650555,4.2,0,1,27,3.3,1.5,82,1,0,0.547,6,9,2.7,0.7,0,17.1,-1.2
0.21607422,4.2,0,1,29,2.7,1,27,1,0,0.539,5.3,7.9,2.7,0.9,0,17.2,-0.5
0.232409896,4.2,0,1,30,2.4,1,79,1,0,0.496,6.2,8.8,1.8,1.2,0,19.5,-0.7
0.071209427,1.8,1,0,19,1.6,0.3,66,0,0,0.539,2.6,4.2,1.3,0.1,0,17.3,-3
0.076551582,2.9,1,0,20,1.7,0.5,70,0,0,0.588,2.4,4.3,1.7,0.4,0,22.4,-2.1
0.027502584,1.2,1,0,22,1.1,0.4,40,1,0,0.454,1.1,1.6,1.5,1.7,1,19.1,-1.6
0.029421129,3.3,1,0,23,1.8,0.7,76,1,0,0.513,1.9,3,1.5,3.1,1,22.5,3.5
0.044760016,6.2,1,0,24,5.5,0.3,43,1,0,0.578,4.1,4.7,2.3,5.5,1,24.9,3.1
0.048871404,5.7,1,0,21,4.8,0.2,62,1,0,0.571,2.2,2.6,1.5,3,0,21.5,-0.9
0.066004824,7,1,0,23,7.2,0.4,9,1,0,0.549,2.6,2.8,2.2,3.4,0,29.4,1.9
0.235489456,5.6,0,1,24,5.3,0.2,42,1,0,0.523,1.6,1.8,1.8,3.3,0,29.4,-1.3
0.243423439,5.6,0,1,25,3.5,0.2,64,1,0,0.54,2.1,2.6,1.8,3.3,0,23.2,-0.5
0.024426297,1.6,0,0,23,0.7,0.1,82,1,0,0.485,1.2,1.5,1.2,2.9,1,16.5,-1.8
0.026129833,1.6,0,0,24,0.4,0,9,1,0,0.466,1.1,1.4,1.4,2.4,1,17.1,-2.7
0.040292209,1.7,0,0,25,1,0,64,1,0,0.472,0.6,0.7,0.9,2.8,1,18.4,-4.5
0.034356414,1,0,0,26,0.4,0.1,31,1,0,0.387,1,1.3,0.5,1.7,1,18.2,-6
0.036395147,4,0,0,22,2,0.3,81,0,0,0.526,4.4,6.4,3.1,1,0,20.8,0.4
0.043777135,4.9,0,0,24,3.1,0.7,60,0,0,0.577,5.6,8.8,2.2,1.2,0,20.1,1.9
0.136103646,5.1,0,1,25,2.2,0.5,73,0,0,0.552,5,7.1,2.5,1.6,0,20.5,2
0.134630788,4.3,0,1,26,2.4,0.1,55,0,0,0.486,4.3,6.2,2.5,1.3,0,21.3,-2.8
0.127383016,1.3,0,0,31,1,0.7,23,1,0,0.483,2,2.8,1.7,0,0,13.4,-5
0.021073082,0.8,0,0,32,1.2,0.3,13,1,0,0.58,1.3,1.8,0.8,0.2,0,18.9,-1.7
0.023454621,2,1,0,20,1,0,38,0,0,0.597,0.8,0.9,1.7,1.2,0,20.4,-1.4
0.024245812,3,1,0,21,1.6,0.1,76,0,0,0.533,2.2,2.7,2.4,1.5,0,19.7,-2.9
0.079297085,2.9,1,0,22,1.6,0.2,78,1,0,0.484,3.4,3.9,1.8,2,0,17,-2.2
0.091190821,5.4,1,0,24,2.5,0.2,82,1,0,0.478,5.6,6.3,2.4,4.3,0,21.2,-2.3
0.113837438,5.4,1,0,25,3.2,0.1,81,1,0,0.498,4.3,5,2.4,3.2,0,23.2,-3.3
0.017102198,0.6,0,0,35,0.4,0,5,0,0,0.595,0.8,1.4,2,0,0,9.2,-10.3
0.017589415,0.9,1,0,23,1,0.9,78,0,0,0.467,2.2,4,2,0.3,0,10.7,-3.4
0.019749449,0.9,0,0,34,0.5,0.2,62,0,0,0.529,1.3,1.9,1.4,0.5,0,11.9,-3.5
0.005268279,0.2,0,0,35,0,0.2,5,0,0,0.333,0.2,0.2,0,0.2,0,11.7,-2.5
0.100519931,3.3,0,0,28,0.7,0.8,25,0,0,0.55,2.2,2.6,2,1.8,0,15.7,0.3
0.094755703,3.6,0,0,29,1.3,0.8,58,0,0,0.551,1.9,2.3,2.2,1.2,0,17.3,1
0.099924195,1.8,0,0,30,0.6,0.8,49,0,0,0.483,1.8,2,1.5,0.6,0,14.4,-0.7
0.105092688,2,0,0,31,0.4,0.7,58,0,0,0.519,1.4,1.6,1.5,1.1,0,14.7,0.2
0.001699349,0.8,0,0,24,0.7,0.3,24,1,0,0.378,0.9,1,1,1.3,1,20.1,-6.4
0.009870839,2.1,0,0,26,0.7,0.3,51,1,0,0.478,1.8,2.4,1.8,2.3,0,13.2,-2.3
0.008159396,2,0,0,25,1.4,0.1,63,0,0,0.524,1.4,1.8,1.2,0.8,0,20.1,-2.9
0.025842464,2.3,0,0,26,1.9,0.1,48,0,0,0.513,1.6,2.1,1.2,1.1,0,24.1,-1
0.009044863,3.6,1,0,26,1.3,0.1,80,1,0,0.578,2.2,2.5,1.9,1.2,0,20.6,-0.3
0.013131331,3.8,1,0,27,1.1,0,56,1,0,0.542,1.9,2.1,1.3,2.1,0,21.7,-0.1
0.014719678,3.6,1,0,28,1.1,0,68,1,0,0.512,1.9,2.1,1.4,1.9,0,21.7,-2
0.055386084,3.7,0,0,29,2,0,52,1,0,0.53,1.5,1.7,1.3,1.6,0,23.8,-3
0.01874662,4.5,1,0,23,3,0.3,78,1,0,0.572,2.1,2.6,2.8,2.9,1,19,0.9
0.035944456,3.4,1,0,25,2.3,0.3,50,1,0,0.557,2.4,3,2,2.9,1,17.2,2.3
0.137826476,5.1,0,1,26,2.8,0.3,76,1,0,0.558,3.1,3.7,1.8,4.7,1,18.8,3.3
0.136334975,3.6,0,1,27,2.3,0.3,76,1,0,0.563,3,3.7,2.1,3.5,1,14.8,1.6
0.060299083,2.6,0,0,27,1.1,0.4,60,1,0,0.465,1.8,2.4,1.1,0.8,0,21.3,-1.9
0.059646552,5.5,0,0,28,2.8,0.5,82,1,0,0.585,2.8,3.4,2.7,1.5,0,23.6,1.4
0.033918198,0.9,1,0,22,1.1,0.2,43,1,0,0.453,0.9,1.3,0.6,0.3,0,18.2,-2.5
0.036245607,3.8,1,0,23,2.4,0.5,68,1,0,0.509,2.3,3,1.7,1.5,0,19.9,-1.8
0.038774033,6,1,0,24,3.7,0.4,55,1,0,0.511,2.9,4.1,2.3,2.3,0,23,-2.7
0.053430622,5.6,1,0,25,4.6,0.5,68,1,0,0.531,2.9,3.7,2.2,2.6,0,23.5,-1.1
0.102251231,5.2,0,0,26,4,0.4,77,1,0,0.507,3.6,4,2.1,2.6,0,22.1,-1.5
0.18089725,5.4,0,0,28,5.3,0.9,71,1,0,0.548,6.5,8,2.6,2.4,0,20.3,1.5
0.163668941,4.9,0,0,29,3.9,0.6,58,1,0,0.547,5.2,6.7,2.5,2.8,0,18.6,1
0.166811987,2.6,0,1,30,2.8,0.7,69,1,0,0.49,3.6,4.6,1.7,2.6,0,14.5,0.7
0.030548578,2.2,1,0,19,2.6,0.8,77,0,0,0.518,3.4,4.4,2.2,1.9,0,15,-2.5
0.280625303,7.9,0,0,28,6.5,0.3,32,1,0,0.511,3.6,4.2,3,7.2,1,31.9,1.7
0.305469885,3.8,0,0,29,2.2,0.3,70,1,0,0.471,2.4,2.7,2.7,3.9,1,24.7,-2.4
0.051993068,2.3,0,0,24,2.6,0.3,54,1,0,0.5,1.9,3.8,2.4,0.6,0,19.7,-4.5
0.056853422,4.6,0,0,25,3.4,0.4,78,1,0,0.499,4.2,5.4,3,1.2,0,20.9,-1.9
0.10853835,3.7,0,1,26,2.7,0.3,61,1,0,0.466,3.7,5.4,1.7,0.8,0,22.4,-3.2
0.110261181,6.3,0,1,27,3.4,0.6,34,1,0,0.483,5.6,7.2,2.6,2.1,0,25.4,-1.9
0.10906798,4,0,0,28,2,0.4,68,1,0,0.491,3.6,5.2,2.3,1.1,0,19.9,-2.5
0.031819757,2.8,1,0,23,2,0.1,80,0,0,0.566,1.7,2.1,1.6,3,1,21.1,0.1
0.033974226,2.7,1,0,24,1.9,0.1,70,0,0,0.524,1.5,2,1.8,2.9,1,22.4,-1.3
0.036317277,4.2,1,0,25,2.9,0.2,66,0,0,0.567,1.7,2.5,2.5,5.3,1,21.8,1.9
0.129212322,5.2,0,0,26,4.2,0.3,77,0,0,0.54,2.3,3.1,2.8,7.4,1,21.7,1.4
0.127814039,7.3,0,0,27,5.5,0.3,76,0,0,0.604,2.3,3.2,2.7,5.9,0,24.5,3.9
0.04059541,2,1,0,20,1.3,0.3,72,1,0,0.578,1.4,1.9,1.5,1.1,0,15.3,-2.2
0.043638619,4,1,0,21,3.5,0.6,66,1,0,0.568,2.6,3.5,1.6,3.1,0,17.8,1.5
0.046683895,4.7,1,0,22,4.1,0.5,72,1,0,0.564,2.4,3.1,1.7,3,0,22.1,2
0.05883166,5.5,1,0,23,4.9,0.5,77,1,0,0.52,4.3,5.1,2,5.2,0,23.1,0.8
0.048205499,3.8,1,0,20,2.9,0.6,80,1,0,0.575,4.4,7.5,2.5,1.3,0,15.4,0.4
0.092915771,4.4,1,0,22,3,2.3,21,1,0,0.647,5.4,8.5,4,0.9,0,20.7,3.5
0.017509228,1.2,0,0,26,1,0.6,23,1,0,0.567,1.3,2.3,2.3,0,0,16,-4.8
0.00519835,0.9,0,0,21,0,0.6,8,1,0,0.636,1.9,2.5,2.1,0.1,0,7.9,-0.8
0.013131331,2.4,0,0,22,1.9,0.6,70,1,0,0.636,3,4.6,2.5,0.4,0,14.7,-0.6
0.013131331,1.2,0,0,26,0.7,1.5,55,1,0,0.579,2.3,3.2,2.6,0.5,0,10.8,1.4
0.044362897,1.7,0,0,27,0.9,1.2,76,1,0,0.498,2.6,3.4,2.4,0.4,0,13.6,-2.8
0.045604049,1.3,0,0,28,0.6,1,55,1,0,0.584,2.8,4.1,3.1,0.7,0,8.1,-1.7
0.01784784,1.4,0,0,24,0.6,0.1,70,0,0,0.493,0.9,1,1.2,2.2,1,16.9,-3.3
0.019185446,3.4,0,0,25,1.8,0.1,66,0,0,0.513,2.3,2.6,1.9,5.4,1,20,-1.1
0.036643228,3.5,0,0,27,1.4,0.1,79,0,0,0.537,1.9,2.2,1.8,4.1,1,21.1,-0.4
0.027005375,2.6,0,0,26,1.2,0.9,54,0,0,0.552,3.3,4.9,2.2,1.4,0,14.5,2.5
0.025842464,1.7,0,0,27,0.9,0.3,55,0,0,0.54,2.5,3.6,1.9,1.3,0,14.5,-1.7
0.025562808,2,0,0,28,0.8,0.4,26,0,0,0.505,3.2,4.8,1.8,1.1,0,14.8,-1.2
0.051993068,3.5,0,0,27,3.6,0.2,76,1,0,0.547,2.5,4.1,1.7,0.7,0,21.8,-1.3
0.073220316,2.9,0,0,28,3.7,0.1,80,1,0,0.581,2.6,3.7,1.3,0.9,0,20.9,-1
0.068913238,2.1,0,0,29,2.8,0.1,35,1,0,0.503,1.7,2.6,1,0.9,0,23.4,-2.7
0.068913238,2.4,0,0,30,3.1,0.2,28,1,0,0.476,2.4,3.2,1.3,0.9,0,21.7,-4.8
0.008159396,0.3,1,0,24,0.8,0.3,16,0,0,0.681,0.3,0.4,1.1,0,0,7.3,-6.3
0.004659,0,0,0,25,0,0,3,0,0,0,0,0,0,0,0,14.9,-21.1
0.027565295,1,0,0,25,0.7,0.4,31,0,0,0.55,1.4,2.2,0.9,0.2,0,21.2,-1.1
0.022396802,1.2,0,0,27,0.9,0.9,30,0,0,0.447,2.3,3.7,2,0.4,0,17.4,-6.2
0.048205499,3.4,1,0,20,2.3,0.2,81,1,0,0.526,3.5,4.1,1.7,1.2,0,17.7,-1.7
0.04982907,3.5,1,0,21,2.3,0.3,78,1,0,0.486,3.1,4,2,1.5,0,16.8,-1.6
0.082580112,0.4,1,0,23,0.7,0.3,47,0,0,0.478,1.1,1.6,1.6,0.1,0,8.7,-5.7
0.088341947,0.6,1,0,24,1,0.5,20,0,0,0.587,1.3,2.1,1,0,0,12.4,-3.9
0.020673971,1,0,0,25,0.8,0.9,66,0,0,0.619,1.9,3,2.2,0.2,0,10.1,-1.5
0.020450246,0.6,0,0,26,0.2,0.4,23,0,0,0.536,1.3,1.7,2,0,0,9,-7.3
0.012584195,0,1,0,21,0,0,1,1,0,0,0,0,2,0,0,0,-27.9
0.013131331,0.7,1,0,22,0.7,0.8,18,1,0,0.449,1.3,2.2,0.7,0,0,14.8,-1.6
0.155979203,3.7,0,0,30,3.1,0.4,74,0,0,0.54,4.1,4.6,3,4.1,0,18.1,0.4
0.176001826,4,0,0,31,1.9,0.4,81,0,0,0.555,3.8,4.4,3,4.2,0,16.7,1.7
0.203567121,1.3,0,0,33,0.5,0.1,11,0,0,0.288,2,2.4,1,2.1,0,16.3,-8.2
0.204502463,1.1,0,0,34,0.5,0.3,38,0,0,0.492,2.1,2.3,1.3,0.9,0,15,0.2
0.014719678,1.7,1,0,23,0.7,0.1,61,1,0,0.583,1.7,2,1.3,0.6,0,16.6,-1.8
0.048547626,0.8,1,0,25,1,0.4,33,1,0,0.381,1.6,2.5,1.8,0.6,0,15.5,-6.1
0.018711265,1.3,1,0,23,1.8,0.3,26,0,0,0.667,1.5,2,1.2,0.1,0,25.2,-0.8
0.013131349,1,0,0,24,1.5,0.3,56,0,0,0.645,1.4,2.1,1.9,0.1,0,15.3,-2.1
0.068913238,1.9,0,1,26,2.1,0.8,80,0,0,0.497,2.5,3.9,2.5,0.3,0,17.1,-3.4
0.010488112,2.3,0,0,27,1.7,0.1,36,1,0,0.59,2.1,3.2,2,0.1,0,18.7,-4.9
0.001103094,0,0,0,28,1,0,2,1,0,0.347,0.5,0.5,0.5,0,0,12.6,-12.3
0.028949762,2.4,1,0,22,1,0.2,45,1,0,0.516,2.3,3,2.2,1.7,0,15.6,-0.1
0.02903526,2.5,1,0,23,1,0.2,74,1,0,0.48,3.1,4.2,2.8,1.7,0,14.1,-2
0.014523986,1.3,0,0,32,0.8,0.1,69,1,0,0.47,2,2.8,1.2,0.8,0,14.4,-1.9
0.004552271,0.3,0,0,33,0.4,0.1,20,1,0,0.285,0.7,1,0.7,0.7,0,10.4,-3.1
0.008159396,3.9,1,0,22,2.8,0.1,65,1,0,0.574,1.8,2.6,1.9,4.1,1,19.8,0.8
0.013131331,4.6,1,0,23,3.6,0,79,1,0,0.574,1.7,2,2.1,4,1,23,0.5
0.014719678,1.1,0,0,24,0.1,0.2,52,1,0,0.379,0.9,1.2,0.5,1.7,1,17.4,-4.1
0.016214711,1.7,0,0,25,0.6,0.2,70,1,0,0.438,1.4,1.8,0.9,2.6,1,15.9,-1.4
0.008159396,2.5,1,0,27,1.8,0.3,56,1,0,0.558,2.9,4,2.1,0.6,0,19.5,-2.2
0.016576993,2.7,0,0,28,1.9,0.2,69,1,0,0.546,2.8,3.9,1.9,0.7,0,21.7,-1.6
0.074081731,4.1,0,0,27,2.4,0,41,0,0,0.502,2.4,2.8,1.5,5.7,1,24.3,-1
0.079875253,3.2,0,0,29,1.3,0,79,0,0,0.471,1.7,1.9,1.6,3.8,1,23.9,-2.7
0.024769497,3.6,0,0,21,2,0.5,81,1,0,0.58,3.6,4.9,1.6,0.5,0,18.9,-1.4
0.040564692,3.4,0,0,23,2.5,0.6,54,1,0,0.501,3.7,6.2,1.6,0.8,0,18.7,-2.3
0.068913238,5.2,0,0,24,3.4,0.6,80,1,0,0.591,7,10.4,2,1.1,0,19.9,0.2
0.08776564,4.8,0,0,25,4.2,0.7,69,1,0,0.521,6.2,9.2,2.6,1.4,0,20.8,-0.9
0.049209844,3,1,0,25,2.7,0,82,1,0,0.606,1.7,1.9,1.4,1.9,0,18.3,1.8
0.124905244,3.3,0,0,26,2.2,0.1,59,1,0,0.589,1.8,1.9,1.4,1.7,0,17,1.1
0.11629109,3.8,0,0,27,2.4,0.1,65,1,0,0.575,2,2.3,1.4,2.5,0,19.2,1
0.106643236,4.9,0,0,28,2.4,0.1,78,1,0,0.571,2,2.2,1.5,3.8,0,20.8,-0.4
0.107363793,5.2,0,1,29,3,0.1,35,1,0,0.598,1.9,2.1,1.9,2.2,0,21.8,1.7
0.095466655,5.7,0,0,24,2.7,0.3,75,1,0,0.515,2.7,3.1,2.3,2.4,0,26.9,0.1
0.116426349,4.3,0,0,25,2.8,0.2,79,1,0,0.55,3.5,4.1,2.2,2.2,0,22.2,1.7
0.041043915,4.7,0,0,26,1.6,0.2,35,1,0,0.508,3.1,3.9,2.5,2.4,0,22,2.1
0.048350424,6.6,0,0,27,3.9,0.3,80,1,0,0.522,4.5,5.3,2.8,2.7,0,26.5,1.3
0.013443856,1.7,1,0,23,0.8,0.3,78,1,0,0.551,1.9,2.5,1.3,0.8,0,13.2,0.2
0.021303726,0.8,0,0,31,1.6,0.3,36,0,0,0.47,2.2,3.4,1.6,0,0,13,-5.5
0.021177986,0.7,0,0,32,1,0.1,18,0,0,0.585,2.4,3.4,1.4,0.2,0,10.3,-0.6
0.162218371,6.3,0,0,29,4,0.2,79,1,0,0.573,2.1,2.5,1.7,3,0,25.8,2.4
0.186065743,4.8,0,0,30,3.4,0.2,76,1,0,0.545,1.4,1.7,1.3,3.2,0,23.4,-1
0.086141548,4.7,0,0,31,3.4,0.2,60,1,0,0.506,1.7,2,1.2,3.2,1,26.6,-0.2
0.086141548,5.9,0,0,32,3.3,0.2,76,1,0,0.558,1.4,1.7,0.9,2.5,0,26,1
0.089043781,6.1,0,0,33,4.7,0.2,69,1,0,0.556,1.8,2.3,1.7,3.2,0,27.2,1.6
0.106393206,4.9,0,0,27,1.8,0,65,1,0,0.54,2.6,3,2.3,5.4,1,22.3,0.7
0.134380815,4.9,0,0,28,2.1,0,76,1,0,0.548,2.5,3,2.8,6,1,22,1.1
0.134380815,4.5,0,0,29,1.5,0.1,57,1,0,0.524,2.7,3.2,2.3,5.7,1,21.4,-0.1
0.148163462,5.5,0,0,30,1.8,0.1,56,1,0,0.498,3.3,3.7,2.9,7.4,1,22.5,-1.2
0.146560098,4.3,0,1,31,1.6,0.1,68,1,0,0.515,3,3.4,2.1,7,1,20.1,-1.1
0.023454621,1.2,1,0,21,0.7,0.2,26,1,0,0.529,0.8,0.9,0.9,0.7,0,16.4,-1.7
0.025213976,1.3,1,0,22,1,0,51,1,0,0.483,1.2,1.5,0.7,0.8,0,17.2,-4.1
0.008139119,1.3,0,0,23,0.7,0.1,39,1,0,0.539,1.4,1.8,0.6,1.1,0,18,1
0.015612042,3.9,0,0,24,1.3,0.4,80,1,0,0.53,3,3.8,1.9,1.9,0,15.9,-2.6
0.070262738,3.1,1,0,20,3.2,0.3,76,1,0,0.551,2.6,3.2,2.6,1.8,0,20.4,0.5
0.074159603,3.6,1,0,21,4.2,0.3,82,1,0,0.598,2.6,3.1,2.5,2.1,0,19.5,1.9
0.079332231,5,1,0,22,6,0.2,62,1,0,0.66,3.6,4.1,2.4,3.7,0,21.6,4.3
0.100275946,7.5,1,0,23,10.2,0.5,78,1,0,0.6,4.1,4.9,2.3,5.8,0,29,5.6
0.233494947,7.5,0,1,24,9.1,0.4,73,1,1,0.618,3.9,4.7,2.4,6.1,0,27.8,5.6
0.029522431,2.8,1,0,23,1.9,1,38,1,0,0.505,2.8,3.7,2.5,2.3,0,18.2,-0.6
0.031581559,3.8,1,0,24,1.9,1.4,62,1,0,0.498,3.5,4.7,2.9,2,0,20.2,1.5
0.074870017,1.2,0,0,29,0.8,0.1,36,1,0,0.556,1.1,1.3,1.3,0.5,0,13.3,-1.2
0.018425832,1.8,0,0,30,0.9,0.2,81,1,0,0.629,1.7,2,1.6,0.5,0,12,1
0.025842464,1.1,0,1,31,0.6,0.2,51,1,0,0.567,0.8,1,0.9,0.4,0,12.1,0
0.025842464,0.6,0,1,32,0.1,0.2,38,1,0,0.478,0.6,0.6,0.4,0.3,0,14.2,-3
0.017854229,1.7,0,0,28,1.1,0.8,57,1,0,0.452,2.9,4.8,2,0.5,0,15.4,-3.2
0.014719678,0.9,0,0,30,0.3,0.1,57,1,0,0.503,0.8,0.8,0.8,0.5,0,15.2,-3.1
0.052805458,2.1,0,0,21,1.1,0.6,57,0,0,0.544,2.6,4.4,2.7,0.8,0,12.7,-2.6
0.056766591,1.1,0,0,22,0.8,0.3,51,0,0,0.48,1.5,2.4,2.1,0.5,0,12,-4.7
0.056935531,1.6,0,0,23,1,0.6,54,0,0,0.498,2,3.5,2.2,0.4,0,13.2,-1.1
0.034662045,2.1,0,0,30,0.7,0,63,1,0,0.429,1.1,1.2,1.1,1.4,1,24.4,-4.8
0.021073082,2.1,0,0,32,0.4,0,50,1,0,0.539,1.3,1.5,1.3,1.9,1,21.8,-0.6
0.002851061,2.4,0,0,33,0.4,0.1,32,1,0,0.475,0.8,1.1,1.3,2.1,1,23.3,-4.1
0.023850219,1.8,0,0,34,0.4,0,29,1,0,0.554,0.7,0.7,0.6,1.8,1,28.4,2.7
0.019921439,0.8,1,0,21,0.3,0,8,1,0,0.538,0.3,0.4,0.4,0.1,0,29.6,-1.5
0.020593398,0.5,0,0,22,1.2,0,13,1,0,0.464,0.4,0.5,1.2,0.6,0,16.6,-4.1
0.022662738,2.7,1,0,24,1.7,0.2,82,1,0,0.612,2.2,3.4,2,1.4,0,13.7,2.1
0.037059265,3.7,1,0,25,2.7,0.2,82,1,0,0.598,2.5,3.9,1.7,1.3,0,16.9,1.8
0.072427955,2.6,0,1,28,0.8,0.1,74,1,0,0.541,1.7,2.2,2,1.4,0,13.5,-1.5
0.11207279,2,0,0,28,1.7,1,70,1,0,0.507,2.3,4.1,2.9,1.4,0,11.1,-1.9
0.118596237,0.7,0,0,29,0.7,0.4,42,1,0,0.375,1.3,2.8,1.8,0.9,0,8.8,-2.2
0.021177986,1.5,0,0,30,1.8,0.6,39,1,0,0.484,2.1,3.9,2.3,0.7,0,12.6,-1
0.025413583,0.4,0,0,31,0.6,0.2,38,1,0,0.343,0.9,1.6,1.5,0.4,0,10.6,-7.4
0.022516022,2.5,1,0,20,1.4,0.5,45,1,0,0.534,3.8,5.9,3.4,0.8,0,14.9,-1.9
0.023274425,5.2,1,0,21,2.7,0.7,74,1,0,0.497,4.9,8.1,3.4,1.6,0,24.1,-1.4
0.079250224,3.1,0,0,27,2.6,0.1,83,1,0,0.503,1.8,2.1,1.2,2.9,1,23,-0.7
0.086141548,5.9,0,0,28,3.3,0.2,45,1,0,0.54,3.4,3.9,2.1,6.3,1,23.3,1.6
0.093032872,4.9,0,0,29,2.5,0.1,79,1,0,0.542,2.8,3.1,1.7,5.6,0,21,0.5
0.107363793,3.6,0,0,30,1.9,0.3,80,1,0,0.498,2.5,2.8,1.7,4.1,1,17.8,-2.1
