"Salary_Cap_Perc","pts","bird_rights","maximum_contract","age","gs","drb","three_p_pct","pf","mp","rookie_contract","super_max_contract","pos_C","pos_PF","fta","fga","US_Player","pos_PG","ast","ast_pct","trb_pct","stl","stl_pct","ft_pct","three_pa","tov_pct","usg_pct"
0.014785714,8.5,1,0,26,27,4.4,0.382,1.9,18.7,0,0,0,1,1.5,7,1,0,1.1,9.6,16.1,0.6,1.5,0.762,1.6,12.8,19.8
0.105934011,5.4,0,0,28,0,3.1,0,2,17,0,0,0,1,1.9,4.5,1,0,0.6,5.3,13,0.1,0.4,0.867,0.4,14.1,16.1
0.098191609,3.8,0,0,29,1,1.7,0.091,1.5,9.8,0,0,0,1,0.8,2.8,1,0,0.3,5.5,13.2,0.3,1.5,0.742,0.3,15.4,16.1
0.016589934,4.7,0,0,23,10,2.7,0.354,2.3,14.5,1,0,0,1,0.6,3.7,0,0,0.9,8.5,13.7,0.4,1.3,0.481,2.2,17.2,13.8
0.000748378,1.4,0,0,24,0,0.9,0,1.4,6.7,0,0,1,0,0.6,1.6,0,0,0,0,10.6,0.4,3,0.5,0.6,13.6,13.4
0.071354951,6,1,0,27,0,2.5,0.386,1.8,16.4,0,0,0,1,0.9,5.1,0,0,0.9,9,12.5,0.6,1.9,0.848,1.9,9.7,16.2
0.071428571,4.4,1,0,28,0,2.7,0.398,1.8,15.1,0,0,0,1,1,3.7,0,0,0.8,7.4,13,0.3,0.8,0.782,1.4,14,13.5
0.053110693,3.8,1,0,29,6,2.7,0.346,1.6,15.8,0,0,0,1,0.5,3.4,0,0,0.9,8.1,12.3,0.3,1,0.703,1.7,12.3,11.4
0.040366121,5.8,0,0,30,19,2.6,0.414,1.7,15.3,0,0,0,1,0.8,4.6,0,0,0.6,5.7,12.3,0.3,1.1,0.807,2.1,6.9,15.6
0.021257507,6.3,0,0,31,6,3,0.367,1.9,16.7,0,0,0,1,1.1,4.9,0,0,1.3,10.1,12.6,0.4,1.1,0.8,2.6,9.9,15.2
0.058326489,12,0,0,22,80,6,0,2.8,26.2,1,0,1,0,3.5,8.2,0,0,0.5,3.1,19.1,0.4,0.8,0.786,0,12.4,19.1
0.066578314,12.8,0,0,23,59,6.1,0,2.6,26,1,0,1,0,3.6,8.9,0,0,0.7,4.8,20.1,0.4,0.8,0.761,0,11.9,20.9
0.152767832,12,1,0,24,80,6.7,0.5,2.7,25.8,0,0,1,0,2.7,8.8,0,0,0.7,4.4,20.8,0.5,0.9,0.811,0,11.7,19.5
0.156021868,12.7,1,0,25,77,6.2,0.405,2.5,22.4,0,0,1,0,2.7,8.9,0,0,1.1,7.5,21.4,0.4,0.8,0.806,1,12.9,22.7
0.162358775,15.6,0,0,26,27,6.4,0.292,3,22.3,0,0,1,0,3.8,11,0,0,1.4,12,21.1,0.4,0.8,0.795,1,12.7,28.5
0.007233007,6.2,0,0,29,0,1.2,0.333,1.2,13.6,0,0,0,0,1.7,5.6,1,1,1.5,18.8,5.5,0.5,1.8,0.724,2.6,16.3,26.3
0.000449023,8.5,0,0,30,0,0.8,0.5,1.3,10,0,0,0,0,0,5.8,1,1,1,22.6,4.1,0,0,0,3,11.5,29
0.042246375,5.4,0,0,20,10,3.1,0.348,1.8,19.9,1,0,0,1,0.9,5.4,1,0,0.7,4.8,10.2,1.2,3,0.76,1.7,14.8,15
0.048779118,9.6,0,0,21,64,4.2,0.323,1.9,26.6,1,0,0,1,1.8,8.1,1,0,1.1,5.7,11,0.8,1.4,0.815,3.5,10.1,16.3
0.007501329,6,0,0,26,2,1.5,0.383,1.9,14.8,0,0,0,0,1.7,4.4,1,0,1.1,10.4,6.7,0.4,1.5,0.75,0.9,15.8,18.9
0.058899174,6.5,0,0,29,9,1.8,0.269,1.6,19,0,0,0,0,1.7,6.3,1,0,2.3,16.7,6.3,0.5,1.3,0.742,1.9,14.8,18.7
0.021313248,3.1,0,0,20,0,0.6,0.4,0.8,8.3,1,0,0,0,0.8,2.9,1,0,0.5,10.1,6.4,0.5,3.4,0.609,0.8,12.7,20.4
0.020065714,3.5,0,0,21,0,1,0,1,7.5,1,0,0,0,2.5,3,1,0,1.5,31.9,7.6,1.5,10.3,0.6,0.5,19.6,30.5
0.008230803,4.6,0,0,23,13,2.6,0,1.6,14.2,1,0,1,0,0.8,3.2,1,0,1.8,16.9,14.3,0.6,2.1,0.682,0.1,20,13.9
0.013529553,3.3,0,0,24,3,1.9,0,1.2,11.6,1,0,1,0,0.6,2.8,1,0,1.1,12.3,12.5,0.3,1.2,0.61,0,16.7,13.7
0.002290636,3.2,0,0,25,0,1.8,0.333,0.7,8.8,0,0,1,0,1.1,2.3,1,0,0.6,8.9,16.7,0.1,0.5,0.613,0.4,20.7,16.4
0.000465017,1.2,0,0,22,0,0.4,0.2,0.6,5.3,0,0,0,0,0,2,1,1,0.8,21,4.3,0.1,0.9,0,1,9.1,18.1
0.008044652,11.9,0,0,22,38,2.3,0.314,1.8,25,1,0,0,0,2.7,10.1,1,1,3.5,23.8,7.1,0.9,1.8,0.829,2.1,12.6,23
0.012072271,15.5,0,0,23,79,2.8,0.347,2.1,32.3,1,0,0,0,2.6,13.9,1,0,2.4,13.8,6.6,1.1,1.7,0.804,4.1,10.2,22.8
0.132776733,14.7,1,0,24,19,2.4,0.329,1.8,29.2,0,0,0,0,2,13.1,1,0,2.6,14.4,5.6,1.1,1.8,0.798,4.3,12.5,23.3
0.116683318,13.9,0,0,25,2,2,0.352,1.3,23.3,0,0,0,0,2.3,11.8,1,0,2.7,19.3,6.2,0.7,1.5,0.8,3.9,10.9,26.5
0.122706613,16.8,1,0,26,0,2.3,0.324,1.4,27.3,0,0,0,0,2.4,14.6,1,0,2.4,15.6,6.8,0.7,1.3,0.844,5.5,9.6,27.6
0.123121679,15.2,0,0,27,2,1.9,0.368,1.5,24,0,0,0,0,2.3,12.2,1,0,1.9,13.2,6.1,0.6,1.3,0.836,5.8,9.4,26.3
0.0024953,14.1,0,0,28,0,1.6,0.389,1.6,23.3,0,0,0,0,1.4,11.5,1,0,3,22.7,4.1,0.6,1.2,0.769,5,9.8,25.5
0.003110109,6.6,0,0,29,0,0.4,0.571,1.4,10.6,0,0,0,0,0.2,5.4,1,0,2.6,37.7,4.1,0.2,0.9,1,2.8,15.4,26.5
0.032934274,4.6,0,0,28,0,0.9,0.361,1.4,14.7,0,0,0,0,0.3,4.4,1,1,1.9,18,4.5,0.6,1.9,0.909,2.7,16.4,16.6
0.002735086,9.2,0,0,29,10,1.8,0.356,1.8,24.3,0,0,0,0,0.8,8.3,1,1,3.1,20.6,4.9,1.3,2.7,1,3.8,14.7,18.9
0.00238787,2.7,0,0,24,2,1,0.476,1,8.7,0,0,0,0,0,2.5,1,0,0.5,8.2,7.4,0.1,0.8,0,1.5,10.3,14.4
0.0017066,11.4,0,0,25,4,4.5,0.289,2.2,27.6,0,0,0,0,1.9,10.5,1,0,2.3,12.9,11.3,0.7,1.3,0.667,4.1,12,20.7
0.142709902,12,0,0,27,57,5.5,0.273,2.3,26.8,0,0,1,0,2.4,11.1,1,0,1.5,9.5,16.4,0.5,0.9,0.738,0.2,11.1,22.7
0.057142857,8.8,0,0,28,11,4,0,2.1,20.7,0,0,1,0,1.7,7.5,1,0,1.2,9.5,16.3,0.5,1.2,0.712,0,13.2,20.3
0.041547221,1.7,0,0,29,0,0.9,0,1.3,6.7,0,0,1,0,0.3,1.9,1,0,0,0,17.4,0.1,1.1,1,0,22.4,16.8
0.000465017,7.6,0,0,23,2,1.4,0.382,1,19.7,0,0,0,0,1.3,5.9,1,1,4.2,31,4.4,1.1,2.7,0.667,2.5,13.7,15.8
0.000882514,4.5,0,0,24,1,0.7,0.455,0.8,8.9,0,0,0,0,1.3,3.5,1,1,1.1,20.9,5.7,0.1,0.7,0.75,1,14.2,23.9
0.000167784,5.9,0,0,27,0,1.3,0.286,1,12.3,0,0,0,0,1.3,4.8,1,0,1.1,13.2,6.5,0.5,1.8,0.8,1.3,9.4,20.4
0.017142857,1.3,0,0,21,0,0.4,0,0.3,3.6,1,0,0,1,0.6,1.4,1,0,0.1,2.6,12.1,0,0,0.5,0,3.6,20.5
0.012997812,1.5,0,0,22,1,0.8,0,0.5,5.6,1,0,0,1,0.6,1.4,1,0,0.3,7.1,13.4,0.1,1.1,0.571,0,18.3,15.5
0.018002199,8.8,0,0,20,14,1.9,0.279,1.6,22.4,1,0,0,0,2.1,8.8,1,0,2.4,15.8,5,0.6,1.3,0.798,4.6,11.8,21.1
0.00094642,2.7,0,0,26,1,1,0,1.3,8.8,0,0,0,0,0.7,2.1,0,1,1.1,19.6,8.1,0.3,1.8,0.692,0.2,20.4,15.2
0.004306343,1.8,0,0,27,0,0.6,0,0.3,5.3,0,0,0,0,0.9,0.9,0,1,1.4,40.3,6.1,0.3,2.4,0.909,0.2,27.5,15.6
0.112537715,9.1,0,0,33,42,2.5,0.415,1.8,30.2,0,0,0,0,0.8,8.4,0,1,4.7,25.6,5.6,0.7,1.3,0.906,3.4,16.9,16.1
0.105754457,7.6,0,0,34,72,2.9,0.414,1.9,28.1,0,0,0,0,0.7,6.3,0,1,4.1,22.3,6.2,0.9,1.6,0.875,2.8,15.4,12.6
0.08187998,3.4,0,0,35,13,1.4,0.313,0.9,13.1,0,0,0,0,0.3,3.3,0,1,2.1,23.3,7.5,0.3,1,0.917,1.6,22.7,14.4
0.014848496,4.5,0,0,36,32,1.2,0.464,1.4,16,0,0,0,0,0.5,3.2,0,1,2.1,17.4,5.2,0.5,1.4,0.8,1.7,17.1,11.6
0.023499661,2.3,0,0,37,0,1,0.246,1.3,12.9,0,0,0,0,0.2,2.4,0,1,2.3,24.9,5.2,0.3,1.2,0.818,1.2,21.9,10.9
0.016247926,7.8,0,0,23,22,3.2,0.336,2.2,25.6,1,0,0,0,1.2,6.9,1,0,1.4,7,7.5,1,1.7,0.688,4.1,10.4,13.5
0.016289143,2.8,0,0,24,0,1.6,0.667,0.6,11,1,0,0,1,0.8,2.4,1,0,0,0,9.9,0.2,0.9,0,1.2,17.9,13
0.012656066,7,0,0,25,0,2.5,0.5,0,15.5,1,0,0,1,0.5,5.5,1,0,1.5,15.5,16.1,0,0,0,2,0,15.7
0.014848496,2.3,0,0,26,10,1.7,0.287,1.2,14.2,1,0,0,1,0.3,2.6,1,0,0.3,2.7,9.1,0.2,0.8,0.3,1.7,12,9.5
0.051366292,13.1,0,0,20,35,3.3,0.263,2.8,25.4,1,0,0,0,3.6,12.1,1,0,1.5,10.1,9.6,1,2,0.634,2.8,12.2,26
0.064682793,9,0,0,22,0,2.5,0.319,1.8,17.3,1,0,0,0,2.3,7.2,1,0,1.6,13.1,9.1,0.8,2.2,0.7,3.3,13.4,22.8
0.000132764,2.6,0,0,28,0,0.9,0.364,0.9,12,0,0,0,0,0.4,2.6,1,1,3.2,36.4,4.9,0.4,1.8,1,1.2,15.4,11.8
0.000748378,1.5,0,0,30,0,0.6,0.25,0.5,4.8,0,0,0,0,0.3,1.9,1,1,0.6,19.2,8.5,0.4,3.8,0.5,0.5,23.9,23.7
0.084119559,4.2,0,0,27,4,2.2,0.421,2.4,17.4,0,0,0,1,0.8,3.1,1,0,1.9,17.5,9.1,0.7,2.1,0.615,1.1,27.3,12.8
0.061421986,4.9,0,0,29,14,2.3,0.419,1.4,17.3,0,0,0,1,0.4,5.4,1,0,2.3,18.9,10.7,0.5,1.3,0.667,1.4,15.9,16.9
0.060762869,0,0,0,30,0,0,0,1,3,0,0,0,1,0,0.5,1,0,0,0,0,0,0,0,0.5,0,7.6
0.021210771,7.7,0,0,20,52,2.4,0.279,2.2,23.7,1,0,0,0,2.2,6.9,0,0,1.2,6.9,6.6,1.2,2.4,0.728,2.9,9.8,15.4
0.023187466,8.6,0,0,21,28,2.9,0.266,2.2,25,1,0,0,0,3.1,6.4,0,0,1.6,8.9,9.1,1.1,2,0.796,2.5,15.3,15.1
0.007501329,6.6,0,0,22,2,1.7,0.461,2.1,21.3,1,0,0,0,1.2,5.2,1,0,1.4,9.7,5.5,0.7,1.7,0.667,2.2,10.5,13.8
0.009290505,10.2,0,0,23,34,2.5,0.33,2.5,30.5,1,0,0,0,1.5,9.7,1,0,2.6,12.7,5.8,1.1,1.9,0.779,4.3,10.6,16.8
0.014848496,12.9,0,0,24,81,2.7,0.378,2.5,33.2,1,0,0,0,1.8,10.9,1,0,2.9,13.2,6,1.5,2.3,0.845,4.1,12.9,18.2
0.091953391,16.6,1,0,25,73,2.9,0.357,2.7,34.8,0,0,0,0,3.2,14.1,1,0,4.1,17.9,5.5,1.1,1.5,0.861,6.3,9.1,20.9
0.092693568,13.7,1,0,26,53,2.4,0.341,2.5,30.8,0,0,0,0,2.6,11.7,1,0,2.9,13.9,5.7,0.9,1.5,0.809,4.5,12.8,20.6
0.032934274,12.4,0,0,29,35,4.6,0.316,2.7,27.7,0,0,0,1,3.1,11.9,1,0,3.3,20.5,12.6,1,1.9,0.498,2.7,15.8,24.8
0.077142857,6,0,0,30,7,2.6,0.287,2.1,16,0,0,0,1,1.2,6.3,1,0,1.6,15.9,11.9,0.6,1.9,0.552,2.6,16.9,22.9
0.157052168,14.8,1,0,24,37,2.6,0.378,2.8,32.6,0,0,0,0,1.9,13.4,1,1,6.9,34.9,5.9,1.6,2.5,0.855,3.4,13.8,23.1
0.119886959,15.4,1,0,26,61,3.3,0.356,2,32.7,0,0,0,0,2.5,13.3,1,1,7.3,35.9,6.4,1.5,2.2,0.708,4.2,16.7,23.5
0.254995249,21.2,1,0,28,67,3.9,0.325,2.2,35.9,0,0,0,0,4,17.3,1,0,7.7,31.8,7.2,1.6,2.1,0.768,5.4,14.1,25.4
0.230081647,19.1,1,0,29,61,3.5,0.353,2.4,34.7,0,0,0,0,3,16.5,1,0,6.7,29.1,7.3,1.6,2.2,0.709,5.7,14.5,24.5
0.003208622,5.3,0,0,26,6,3.3,0.348,2.3,20.9,0,0,0,0,0.4,4.8,1,0,2,13.8,10.4,1,2.3,0.6,1.8,19.7,12.7
0.021110863,4.9,0,0,21,9,2.3,0.407,1,13.6,0,0,0,1,1.2,3.6,0,0,0.5,4.7,12.3,0.5,1.7,0.75,1.8,10.7,14.6
0.020958494,3.3,0,0,22,3,1.4,0.28,1,11.1,0,0,0,1,0.5,3,0,0,0.5,5.9,11,0.2,1.1,0.833,2,10.1,14
0.030429082,6,0,0,24,14,3.2,0.341,1.3,17.4,0,0,0,1,1.5,5.1,0,0,0.8,6.6,12.8,0.4,1.1,0.62,2.7,10.3,15.7
0.047528106,2,0,0,20,0,0,0,1,14,1,0,0,1,2,3,1,0,0,0,0,0,0,0,0,20.5,15.5
0.044746286,11.3,0,0,21,60,8.1,0.278,3,28.2,1,0,0,1,3.3,10.3,1,0,1.8,11,19.5,0.7,1.2,0.715,0.4,13.5,21.2
0.034703802,13.2,0,0,22,73,6.6,0.27,3.4,28.8,1,0,0,1,3.8,10.4,1,0,3.6,19.3,16.3,0.7,1.1,0.723,0.9,16.2,21.4
0.041872201,16.1,0,0,23,49,5.8,0.222,3.3,26.7,1,0,1,0,5.2,11,1,0,2.6,15.8,15.9,0.5,0.9,0.718,0.5,16.3,25.3
0.084824628,21.4,0,0,24,49,6.5,0.344,3.4,30.6,0,0,0,1,6.7,14.9,1,0,3.1,15.8,14.7,0.7,1.1,0.731,2.7,13.8,27.8
0.164925783,19.5,0,0,25,64,7.4,0.277,2.8,32.5,0,0,0,1,5.5,15.7,1,0,3.1,15.8,16,0.8,1.2,0.733,3.6,14.3,27.6
0.01538257,0.8,0,0,29,0,1.2,0.462,0.9,7.6,0,0,0,0,0.1,0.6,1,0,1.1,19.2,9,0.2,1.1,0.5,0.6,33.5,5.2
0.016083617,7.1,0,0,23,10,2.3,0.299,1.5,16.4,0,0,0,0,1.7,5.9,1,0,0.9,8.8,11.4,0.5,1.7,0.791,2.6,11.7,20.9
0.015938966,6.2,0,0,24,0,1.8,0.33,1.4,13.7,1,0,0,0,1,5.3,1,0,0.7,7.1,9.6,0.4,1.4,0.737,2.7,6.8,19.3
0.024698858,3.7,0,0,25,4,1.3,0.312,1,9.6,1,0,0,0,0.7,3.3,1,0,0.5,6.9,9.5,0.5,2.2,0.743,1.6,11.8,17.2
0.002697746,2.8,0,0,26,1,2,0.207,1.3,10.7,0,0,0,0,0.4,3.8,1,0,0.8,10.1,10.2,0,0,0.5,2.9,9.1,17.1
0.012946674,5.3,0,0,24,14,1.9,0.323,1.7,17.4,0,0,1,0,1.1,4.3,1,0,0.9,8.1,11,0.7,2,0.83,0.8,11.6,14.2
0.031866416,6.9,0,0,26,7,3,0.306,1.4,18.4,0,0,1,0,0.8,5.9,1,0,0.9,7.3,11.8,0.5,1.2,0.75,2.8,9.7,16.2
0.001420257,2.6,0,0,26,0,0.2,0.444,0.6,7,0,0,0,1,0.4,2,1,0,0,0,1.6,0.2,1.4,0.5,1.8,15.5,16
0.0006126,4,0,0,27,0,1,0.286,0.7,10.3,0,0,0,1,0,4,1,0,0.7,10.5,8.9,0,0,0,2.3,25,22.4
0.012946674,4.3,0,0,25,4,1,0.321,0.9,11.1,0,0,0,0,0.8,4,1,0,0.8,10.1,6,0.7,3,0.822,1.8,10.2,18.8
0.013532857,4.5,0,0,26,5,1.5,0.343,1.2,14.6,0,0,0,0,0.7,4.3,1,0,1.1,10.7,6.2,0.6,2.1,0.73,2,13.8,16.2
0.010788864,7.7,0,0,27,4,2.4,0.355,1.3,20,0,0,0,0,1,6.6,1,0,1.2,9.2,7.4,0.8,2,0.825,3.3,10.3,16.9
0.046576297,12.2,0,0,28,72,3.6,0.359,1.9,31.5,0,0,0,0,2.3,10.9,1,0,2.1,10.1,6.9,1.1,1.7,0.823,6.2,9.8,18.2
0.04304171,10.5,0,0,29,77,3.4,0.348,2,31.8,0,0,0,0,1.3,9.5,1,0,1.8,8.1,6.8,1.5,2.3,0.896,5.7,11.2,15.7
0.02387212,6.7,0,0,22,41,2.4,0.308,1.2,22.1,1,0,0,0,0.5,6.2,1,0,1.1,7.2,7.1,0.4,0.9,0.722,2.7,8.4,14.2
0.027563636,7.2,0,0,23,14,2.1,0.355,1.2,19.9,0,0,0,0,1,6,1,0,1.2,8.1,6.9,0.4,0.9,0.785,3,5.3,14.3
0.030061572,5.5,0,0,24,3,2,0.294,1.1,16.1,1,0,0,1,0.8,5.2,1,0,0.8,6.8,7.7,0.2,0.7,0.84,2.5,3.7,15.4
0.008230804,2.5,0,0,23,0,0.7,0.31,0.5,6.4,1,0,0,0,0.6,2.3,1,0,0.5,11.2,7.8,0.2,1.3,0.476,0.8,7.9,18.9
0.022680512,2,0,0,20,0,0,0,1,4,1,0,1,0,0,2,1,0,0,0,0,1,12.5,0,0,0,22.1
0.026186573,1.7,0,0,21,0,1.3,0,1.7,7,0,0,1,0,0.7,2.3,1,0,1,18.7,15.1,0.7,4.5,0.5,0.7,0,15.7
0.003627139,1.4,0,0,22,0,0.4,0.6,0.2,5.4,0,0,0,0,0,1.3,1,1,0.8,18.8,5.6,0,0,0,0.6,20,12.7
0.027547879,10.9,0,0,20,15,3.9,0.2,2.9,34.7,1,0,0,0,2.6,12.5,1,0,3.7,15.5,8.3,1.4,2.1,0.617,1.9,11.8,19.8
0.027297993,7.8,0,0,21,25,4.5,0.38,2.1,24.7,1,0,0,1,1.5,7.2,1,0,2.2,13,12.4,0.8,1.6,0.635,1.9,12.6,16.3
0.119113066,11.3,1,0,23,5,5.2,0.222,3.5,32,0,0,0,0,2.5,11.7,1,0,4,18.7,11.6,0.6,1,0.667,2.5,14.6,20.6
0.02795021,6.9,0,0,20,27,4.1,0,3.3,17.8,1,0,1,0,2.1,6.2,0,0,0.8,7.3,18.7,0.8,2.4,0.636,0,16.3,20.7
0.026314286,8.2,0,0,21,3,3.4,0,2.8,17.1,1,0,1,0,3.1,7.6,0,0,1.3,12.3,17.7,0.8,2.2,0.616,0.1,16.1,27.2
0.020408527,10.2,0,0,22,48,4.8,0,2.5,21.4,0,0,1,0,3.2,8.2,0,0,1.9,13.9,18.6,0.8,1.8,0.571,0,18.6,23.9
0.029742817,14.3,0,0,23,79,6.6,0,3.1,26.4,0,0,1,0,3.5,12,0,0,1.8,11.7,18.5,0.8,1.5,0.63,0.1,14.6,26.4
0.109950522,17.6,1,0,25,8,7.4,0.2,4.9,31.6,0,0,1,0,4.4,13.6,0,0,4,19.1,16.9,1.4,2.1,0.886,1.3,13.2,24
0.006835752,1.7,0,0,22,0,0.9,0.375,0.9,6.4,0,0,0,1,0.2,1.2,1,0,0.3,6.2,11.9,0,0.4,0.75,0.4,17.8,11
0.008044652,7.9,0,0,21,15,2.2,0.287,2,21.8,1,0,0,0,2.1,7,1,0,1.2,9.3,8,0.7,1.6,0.752,2.4,17.6,19.3
0.035407125,4.2,0,0,23,0,1.4,0.303,1,10.3,0,0,0,0,0.8,3.4,1,0,0.3,4,8.7,0.4,1.8,0.842,1.3,13.5,18.1
0.000132764,1.1,0,0,25,1,0.4,0,0.8,5.9,0,0,0,0,0.5,1.2,1,1,0.7,15.2,5.6,0.2,1.4,0.778,0.6,25.7,14.6
4.65e-05,9.9,0,0,26,1,2.3,0.472,2.4,21.9,0,0,0,0,2.8,7.4,1,1,4,28.7,6.4,0.8,1.9,0.778,1.9,13.6,19.6
4.65e-05,2,0,0,29,0,3,0,1,6,0,0,0,0,2,1,1,1,1,20.8,27.3,0,0,1,1,0,13.5
0.08148,18.3,0,0,20,82,7.7,0.341,3,32,1,0,1,0,3.4,14.1,1,0,2,11.3,19,0.7,1.1,0.811,1.1,12.6,24.9
0.062737428,21.3,0,0,22,82,9.4,0.421,3.5,35.6,1,0,1,0,4.9,14.3,1,0,2.4,10.8,20,0.8,1.1,0.858,3.5,10.5,22.9
0.076956042,24.4,0,0,23,77,9,0.4,3.8,33.1,1,0,1,0,5.8,17.1,1,0,3.4,17.2,20,0.9,1.3,0.836,4.6,13.7,28.9
0.25,26.5,1,1,24,35,8.1,0.412,3.3,33.9,0,0,1,0,6.5,17.8,1,0,4.4,22.8,16.8,0.9,1.3,0.796,7.9,13.2,28.8
0.235714286,21.2,1,1,24,72,5.5,0.443,1.8,33.1,0,0,0,0,4.6,15.1,1,0,2.6,13,11.8,1.8,2.8,0.874,4,7.8,25.8
0.187353951,25.5,1,1,25,74,4.7,0.38,1.6,33.4,0,0,0,0,7.2,17.7,1,0,3.5,18.9,9.8,1.8,2.7,0.88,5.2,9.1,31.1
0.190413299,16.2,1,1,26,9,4,0.314,1,23.3,0,0,0,0,4.2,12.3,1,0,2.3,17.7,11.1,2,4.3,0.816,3.9,11.1,30.6
0.226899911,26.6,0,0,27,60,6,0.371,1.5,34,0,0,0,0,7.1,18.8,1,0,3.3,16.4,11.6,1.8,2.5,0.854,5,8.4,30.3
0.3,27.1,0,1,28,57,6.1,0.378,2,32.4,0,0,0,0,7.1,19.9,1,0,4.9,26.4,11.3,1.8,2.6,0.886,5.7,10.2,33
0.005772824,4,0,0,21,0,0.9,0.318,0.9,9.2,1,0,0,0,1.2,3.8,1,1,1.4,22.7,5.9,0.4,2.3,0.714,0.5,14.3,24.2
0.000132764,3.6,0,0,22,0,0.9,0.211,0.7,8.8,0,0,0,0,0.8,4.4,1,1,1.3,22,6.9,0.2,1,0.917,1.2,17.5,28.4
0.008230806,5,0,0,23,3,2.2,0.25,1,16.8,1,0,0,0,0.9,4.7,1,0,0.6,4.6,8.8,0.6,1.7,0.643,1.7,8.3,14.1
0.000465017,6.4,0,0,24,4,2.7,0.26,1.6,16,0,0,0,0,1,5.8,1,0,0.7,6.8,10.2,0.2,0.7,0.968,3.1,9.3,17.8
0.017872457,9.1,0,0,20,1,2.8,0.591,1.6,17.7,1,0,0,0,2.6,5.2,1,0,0.9,7.2,10.2,0.8,2.2,0.795,1.3,10.7,17.4
0.032914612,10.3,0,0,23,13,3.3,0.349,3.3,22.2,1,0,1,0,2.1,8.3,0,0,1.7,12.2,11.7,1,2.3,0.684,2.7,14.3,21.1
0.032865046,9,0,0,25,6,3.8,0.354,2.8,20.5,1,0,1,0,1.6,6.8,0,0,2,15.2,13.1,0.6,1.4,0.732,2.6,14.6,19
0.119148387,10,0,0,27,36,3.8,0.354,2.3,22.9,0,0,0,1,2.3,7.1,0,0,1.8,11.4,11,0.7,1.4,0.822,4,15,18
0.106907513,8.2,0,0,28,9,3.9,0.406,2.6,19.4,0,0,1,0,1.5,5.9,0,0,1.7,13.3,13.1,0.7,1.7,0.86,3.5,13.8,17.4
0.027432,3.7,0,0,20,9,1.7,0.316,1.6,10.7,1,0,0,0,0.8,3.3,1,0,0.2,2.8,11.1,0.3,1.6,0.633,1.3,12.8,17.4
0.021314808,6.3,0,0,21,5,2.5,0.287,2.5,20.3,1,0,0,0,1.3,5.6,1,0,0.6,4,9.2,0.7,1.8,0.758,2.4,9.3,14.6
0.021121976,11.8,0,0,22,11,3.8,0.341,2.9,27.5,1,0,0,0,2.9,9.8,1,0,1.2,6.4,9.2,1,1.8,0.82,4.6,9.2,19.4
0.03149761,15.2,0,0,23,19,3.7,0.32,2.6,28,0,0,0,0,3.5,12.2,1,0,1.2,6.8,9.2,1.2,2.1,0.775,4.9,9.8,23.2
0.143164743,18.7,1,0,24,55,5.3,0.352,3.4,34.5,0,0,0,0,4.4,14.8,1,0,1.5,6.6,10.4,1.3,1.7,0.78,5.5,8.2,22.4
0.051884421,17.3,0,0,24,58,3,0.304,1.5,34.2,1,0,0,0,4.6,15.8,1,1,5.1,27.1,5.7,1.4,2.2,0.827,4.5,8.3,25.9
0.171428571,20.9,1,0,25,81,3.7,0.371,1.4,35.6,0,0,0,0,5.4,16.4,1,1,5.2,25.7,6.8,1.6,2.2,0.847,6,10.1,26.5
0.127465664,23.2,1,0,26,79,3.3,0.399,1.5,34.7,0,0,0,0,4.5,18.3,1,1,5.5,29.1,6.2,1.1,1.6,0.847,7.6,9.5,29.2
0.121098362,22.1,1,0,27,80,2.7,0.384,1.2,34.2,0,0,0,0,5.3,17,1,1,5.6,27.4,4.9,1.1,1.6,0.864,7.5,10.4,27.4
0.3,20.4,0,1,29,56,3.2,0.381,1.6,31.1,0,0,0,0,4.3,15.9,1,1,4.8,24.2,6.7,0.9,1.3,0.864,8.4,10.5,27.2
0.030638886,3.7,0,0,24,6,0.9,0.327,1,13.3,0,0,0,0,0.4,3.9,1,1,2.4,28.4,3.8,0.5,2,0.692,1.6,25.8,18.3
0.012981968,15.3,0,0,24,67,2.4,0.35,2.3,29.3,0,0,0,0,1.5,13.6,1,1,3.3,18.5,5.1,0.8,1.4,0.85,5.8,10.6,24.1
0.153085578,3.6,0,0,30,3,3.4,0,2.4,16.9,0,0,1,0,1.2,3.3,1,0,0.8,6.3,15.1,0.2,0.7,0.506,0,26.5,13.6
0.021417143,2.5,0,0,31,5,2.8,0,1.7,14.6,0,0,1,0,0.7,2,1,0,0.8,7.9,13.1,0.3,1,0.44,0,32.3,10.4
0.000132764,3,0,0,33,0,1,0,1,15,0,0,1,0,2,2,1,0,2,17.3,3.7,1,3.3,0.5,0,25.8,11.4
0.035673797,12.6,0,0,25,71,5.7,0.125,2.8,27.8,1,0,0,1,3.8,9.8,1,0,1.2,7.1,17.3,0.8,1.5,0.691,0.1,12,20.3
0.160513643,12.5,1,0,26,64,5.2,0.5,2.5,25.3,0,0,0,1,3.3,9.3,1,0,1.2,8.1,19,0.5,0.9,0.613,0,11.2,21
0.128301116,9.6,1,0,27,34,4.6,0,2,21.2,0,0,0,1,3.1,6.8,1,0,0.9,6.3,19.7,0.7,1.6,0.693,0.1,10.6,18.3
0.130396173,5.9,1,0,28,7,2.7,0,1.6,14.4,0,0,0,1,1.6,4.6,1,0,0.6,5.8,18.7,0.4,1.3,0.706,0,11.9,18.3
